Rank,Name,Symbol,Price (USD),1h %,24h %,7d %,Market Cap,Volume (24h)
966,Haedal Protocol,HAEDAL,0.026143065418913338,0.03131256,2.37283083,-4.59653867,9019357.569525102,4167728.68613247
967,CESS Network,CESS,0.0034023571818228996,-0.06458409,-5.57384256,28.29508591,9016246.531830683,339558.9161807
968,Alpine F1 Team Fan Token,ALPINE,0.42156417994492956,-0.57765781,0.01695399,-2.59007196,8994265.370536014,10051960.17631201
969,GRIFFAIN,GRIFFAIN,0.00897414390598048,-0.69786492,4.14112854,-6.30665574,8973077.059752937,1831929.80718341
970,Alephium,ALPH,0.07323958241968002,0.0085727,1.37806007,-6.68973309,8958997.989819897,173538.33704762
971,Apu Apustaja,APU,2.650327467685227e-05,0.74041171,-8.2843441,-19.61746551,8955202.351836193,822095.63802208
972,Bulla,BULLA,0.0089529217226197,-0.13644009,-10.88061266,-64.95391194,8952921.7226197,16663650.8003601
973,Forta,FORT,0.014098060578651792,0.83021218,-1.38872053,-5.37173907,8908218.78110662,320401.38749958
974,Infrared,IR,0.043423670048973365,0.40141901,-9.96264042,-29.88576389,8901852.36003954,3839196.02917155
975,Agoras: Tau Net,AGRS,0.29629979424684216,-2.51133555,-6.31468731,-9.04366351,8848048.406927098,6908.11878513
976,Autonolas,OLAS,0.037242791784744704,0.74487854,0.19464887,-2.29849373,8796786.502243243,172895.8379217
977,AMO Coin,AMO,0.0004130479933762824,-0.1175768,-2.1544202,4.22809349,8756617.459577186,605489.49861236
978,iShares Core MSCI Emerging Markets Tokenized ETF (Ondo),IEMGon,73.08281559200326,0.20936185,-0.74414745,0.442453,8755319.960972082,666374.32804054
979,Juventus Fan Token,JUV,0.5814859213685368,-0.09288675,-0.56248564,-4.18537291,8753352.961419402,2316444.14640802
980,Abelian,ABEL,0.07682958879356407,0.51916588,-0.82506524,11.38139241,8733023.903690537,59186.78319565
981,Aspecta,ASP,0.02914247569993188,0.0599354,0.56978289,-0.5049113,8698587.42963786,1229608.08988029
982,QuickSwap [Old],QUICK,11.061158157257863,0.51965565,3.11812704,6.18351289,8681962.537511354,9222.0757406
983,Landwolf 0x67,WOLF,9.613945148647509e-06,1.10742959,-8.88105153,-12.30487043,8673311.99784308,531112.55598105
984,Quickswap [New],QUICK,0.011021764252636478,-1.00003208,2.75489564,5.98142436,8651042.049867425,1127325.18241194
985,Splintershards,SPS,0.0057895111505491224,-0.2662836,-0.55064537,-4.50276221,8632630.318533506,14732.86621687
986,Nosana,NOS,0.17838577767932706,0.17733931,-0.52808427,2.5194676,8597777.953352682,205963.18100896
987,PinLink,PIN,0.09727146714241874,1.23019114,-2.4473249,5.51583078,8579988.44796854,252020.78255223
988,iShares Russell 1000 Growth Tokenized ETF (Ondo),IWFon,451.6976370498649,0.1541357,-0.6072441,-0.58881503,8571336.275511557,406.45425963
989,Coreum,COREUM,0.022269452267748128,0.3760214,-7.2124713,-15.80252247,8569108.145945046,631.71311409
990,Bitgert,BRISE,2.1598253561677127e-08,0.22607893,-0.29012626,-2.21260168,8546212.951820021,972117.17219572
991,xU3O8,XU3O8,5.344601241703874,-0.33467811,-1.41167202,-0.74406842,8551361.986726198,1996155.16672066
992,Unicorn Fart Dust,UFD,0.008535683869089277,0.38946795,-4.16564399,-8.31832835,8535683.869089277,1022547.53783066
993,Wibx,WBX,0.0007252941567319796,4.54962687,-1.96944012,-3.58947163,8523139.294002213,43174.68503606
994,Epic Chain,EPIC,0.2529127305088417,-0.08994416,-2.23453251,-11.77779921,8497867.74509708,4402981.51455656
995,Impossible Finance Launchpad,IDIA,0.012475835344672693,0.03577531,-1.52204596,-20.38816923,8483568.034377431,94.75629735
996,FIGHT,FIGHT,0.0041353611683693494,-2.82869974,-3.83186449,-31.45523527,8477490.395157166,3631912.97198368
997,Fuel Network,FUEL,0.0011307905295269592,0.03432045,-0.53960106,-3.5249747,8439843.32287113,1193796.01564776
998,Mamo,MAMO,0.014430198170907304,0.59103938,-1.66689649,-8.00932289,8430872.32496435,471744.29398834
999,PIVX,PIVX,0.08289407871453479,0.48406237,5.4656407,-4.419702,8412597.812228786,2092683.33524295
1000,Access Protocol,ACS,0.00017778801462138392,-0.40559399,-1.98322131,-4.80063004,8409132.26083713,984140.89516469
